PlotTag,Species4,SppCommon,DBHClass,DBHmid,StemCount,TotalSaplings,TotalSeedlings,SapAreaha,Species2,Year,TreeStatus,PlotGrid,UTM.Easting,UTM.Northing,"Transect No.",PlotRadiusm,PlotAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p134,BEAL,"yellow birch",2to4cm,3,0,0,2,0.0024,YB,1995,1,Core,278000,4870500,780,12.62,0.05,750,145,11.3935608301645,1995,2005,2015,10,10,H,SF.spruce
p135,FAGR,beech,2to4cm,3,0,0,1,0.0024,AB,1995,1,Core,278000,4870600,780,12.62,0.05,745,164,22.9030574197392,1995,2005,2015,10,10,H,NH.high
p135,ABBA,"balsam fir",2to4cm,3,0,0,2,0.0024,BF,1995,1,Core,278000,4870600,780,12.62,0.05,745,164,22.9030574197392,1995,2005,2015,10,10,H,NH.high
p135,SOAM,"mountain ash",2to4cm,3,0,0,4,0.0024,MA,1995,1,Core,278000,4870600,780,12.62,0.05,745,164,22.9030574197392,1995,2005,2015,10,10,H,NH.high
p135,ACSP,"mountain maple",2to4cm,3,0,0,1,0.0024,MM,1995,1,Core,278000,4870600,780,12.62,0.05,745,164,22.9030574197392,1995,2005,2015,10,10,H,NH.high
p135,PIRU,"red spruce",2to4cm,3,0,2,1,0.0024,RS,1995,1,Core,278000,4870600,780,12.62,0.05,745,164,22.9030574197392,1995,2005,2015,10,10,H,NH.high
p135,ACPE,"striped maple",2to4cm,3,0,0,1,0.0024,STM,1995,1,Core,278000,4870600,780,12.62,0.05,745,164,22.9030574197392,1995,2005,2015,10,10,H,NH.high
p136,FAGR,beech,2to4cm,3,0,0,2,0.0024,AB,1995,1,Core,278000,4870800,780,12.62,0.05,775,80,7.87017068246184,1995,2005,2015,10,10,H,SF.spruce
p136,ABBA,"balsam fir",2to4cm,3,0,2,25,0.0024,BF,1995,1,Core,278000,4870800,780,12.62,0.05,775,80,7.87017068246184,1995,2005,2015,10,10,H,SF.spruce
p136,SOAM,"mountain ash",2to4cm,3,0,0,2,0.0024,MA,1995,1,Core,278000,4870800,780,12.62,0.05,775,80,7.87017068246184,1995,2005,2015,10,10,H,SF.spruce
p136,PIRU,"red spruce",2to4cm,3,0,1,2,0.0024,RS,1995,1,Core,278000,4870800,780,12.62,0.05,775,80,7.87017068246184,1995,2005,2015,10,10,H,SF.spruce
p136,BEAL,"yellow birch",2to4cm,3,0,1,4,0.0024,YB,1995,1,Core,278000,4870800,780,12.62,0.05,775,80,7.87017068246184,1995,2005,2015,10,10,H,SF.spruce
p137,ABBA,"balsam fir",2to4cm,3,0,3,55,0.0024,BF,1995,1,Core,278000,4870900,780,12.62,0.05,770,76,5.98001759814685,1995,2005,2015,10,10,H,SF.spruce
p137,SOAM,"mountain ash",2to4cm,3,0,0,8,0.0024,MA,1995,1,Core,278000,4870900,780,12.62,0.05,770,76,5.98001759814685,1995,2005,2015,10,10,H,SF.spruce
p137,BEPA,"paper birch",2to4cm,3,0,0,21,0.0024,PB,1995,1,Core,278000,4870900,780,12.62,0.05,770,76,5.98001759814685,1995,2005,2015,10,10,H,SF.spruce
p137,ACRU,"red maple",2to4cm,3,0,0,2,0.0024,RM,1995,1,Core,278000,4870900,780,12.62,0.05,770,76,5.98001759814685,1995,2005,2015,10,10,H,SF.spruce
p137,PIRU,"red spruce",2to4cm,3,0,0,12,0.0024,RS,1995,1,Core,278000,4870900,780,12.62,0.05,770,76,5.98001759814685,1995,2005,2015,10,10,H,SF.spruce
p137,BEAL,"yellow birch",2to4cm,3,0,0,4,0.0024,YB,1995,1,Core,278000,4870900,780,12.62,0.05,770,76,5.98001759814685,1995,2005,2015,10,10,H,SF.spruce
p138,FAGR,beech,2to4cm,3,1,10,3,0.0024,AB,1995,1,Core,278000,4868200,780,12.62,0.05,550,12,16.3158959524957,1995,2005,2015,10,10,L,NH.wood
p138,ACSA,"sugar maple",2to4cm,3,0,1,0,0.0024,SM,1995,1,Core,278000,4868200,780,12.62,0.05,550,12,16.3158959524957,1995,2005,2015,10,10,L,NH.wood
p138,ACPE,"striped maple",2to4cm,3,1,2,3,0.0024,STM,1995,1,Core,278000,4868200,780,12.62,0.05,550,12,16.3158959524957,1995,2005,2015,10,10,L,NH.wood
p139,FAGR,beech,2to4cm,3,0,2,4,0.0024,AB,1995,1,Core,278000,4868100,780,12.62,0.05,570,0,16.7342609081419,1995,2005,2015,10,10,L,NH.wood
p139,ABBA,"balsam fir",2to4cm,3,0,0,1,0.0024,BF,1995,1,Core,278000,4868100,780,12.62,0.05,570,0,16.7342609081419,1995,2005,2015,10,10,L,NH.wood
p139,ACSP,"mountain maple",2to4cm,3,1,1,0,0.0024,MM,1995,1,Core,278000,4868100,780,12.62,0.05,570,0,16.7342609081419,1995,2005,2015,10,10,L,NH.wood
p139,ACSA,"sugar maple",2to4cm,3,0,1,0,0.0024,SM,1995,1,Core,278000,4868100,780,12.62,0.05,570,0,16.7342609081419,1995,2005,2015,10,10,L,NH.wood
p139,ACPE,"striped maple",2to4cm,3,0,0,7,0.0024,STM,1995,1,Core,278000,4868100,780,12.62,0.05,570,0,16.7342609081419,1995,2005,2015,10,10,L,NH.wood
p140,FAGR,beech,2to4cm,3,1,8,6,0.0024,AB,1995,1,Core,278000,4867900,780,12.62,0.05,600,0,8.7488663525924,1995,2005,2015,10,10,L,NH.high
p140,ABBA,"balsam fir",2to4cm,3,0,0,1,0.0024,BF,1995,1,Core,278000,4867900,780,12.62,0.05,600,0,8.7488663525924,1995,2005,2015,10,10,L,NH.high
p140,ACSP,"mountain maple",2to4cm,3,0,2,15,0.0024,MM,1995,1,Core,278000,4867900,780,12.62,0.05,600,0,8.7488663525924,1995,2005,2015,10,10,L,NH.high
p140,PIRU,"red spruce",2to4cm,3,0,0,2,0.0024,RS,1995,1,Core,278000,4867900,780,12.62,0.05,600,0,8.7488663525924,1995,2005,2015,10,10,L,NH.high
p140,ACPE,"striped maple",2to4cm,3,0,3,1,0.0024,STM,1995,1,Core,278000,4867900,780,12.62,0.05,600,0,8.7488663525924,1995,2005,2015,10,10,L,NH.high
p140,FRAM,"white ash",2to4cm,3,0,0,1,0.0024,WA,1995,1,Core,278000,4867900,780,12.62,0.05,600,0,8.7488663525924,1995,2005,2015,10,10,L,NH.high
p141,FAGR,beech,2to4cm,3,0,2,1,0.0024,AB,1995,1,Core,278000,4867800,780,12.62,0.05,610,307,9.72677572215896,1995,2005,2015,10,10,L,NH.high
p141,PIRU,"red spruce",2to4cm,3,0,1,0,0.0024,RS,1995,1,Core,278000,4867800,780,12.62,0.05,610,307,9.72677572215896,1995,2005,2015,10,10,L,NH.high
p141,ACSA,"sugar maple",2to4cm,3,0,2,0,0.0024,SM,1995,1,Core,278000,4867800,780,12.62,0.05,610,307,9.72677572215896,1995,2005,2015,10,10,L,NH.high
p141,ACPE,"striped maple",2to4cm,3,0,3,13,0.0024,STM,1995,1,Core,278000,4867800,780,12.62,0.05,610,307,9.72677572215896,1995,2005,2015,10,10,L,NH.high
p142,FAGR,beech,2to4cm,3,1,2,0,0.0024,AB,1995,1,Core,278000,4867600,780,12.62,0.05,610,295,15.6397146073581,1995,2005,2015,10,10,L,NH.wood
p142,ABBA,"balsam fir",2to4cm,3,0,0,1,0.0024,BF,1995,1,Core,278000,4867600,780,12.62,0.05,610,295,15.6397146073581,1995,2005,2015,10,10,L,NH.wood
p142,ACSP,"mountain maple",2to4cm,3,0,2,5,0.0024,MM,1995,1,Core,278000,4867600,780,12.62,0.05,610,295,15.6397146073581,1995,2005,2015,10,10,L,NH.wood
p142,PIRU,"red spruce",2to4cm,3,0,0,1,0.0024,RS,1995,1,Core,278000,4867600,780,12.62,0.05,610,295,15.6397146073581,1995,2005,2015,10,10,L,NH.wood
p142,ACPE,"striped maple",2to4cm,3,0,1,5,0.0024,STM,1995,1,Core,278000,4867600,780,12.62,0.05,610,295,15.6397146073581,1995,2005,2015,10,10,L,NH.wood
p143,ACSP,"mountain maple",2to4cm,3,0,0,1,0.0024,MM,1995,1,Core,278000,4867500,780,12.62,0.05,630,306,11.0401027815818,1995,2005,2015,10,10,M,NH.wood
p143,PIRU,"red spruce",2to4cm,3,0,0,1,0.0024,RS,1995,1,Core,278000,4867500,780,12.62,0.05,630,306,11.0401027815818,1995,2005,2015,10,10,M,NH.wood
p143,ACSA,"sugar maple",2to4cm,3,0,0,1,0.0024,SM,1995,1,Core,278000,4867500,780,12.62,0.05,630,306,11.0401027815818,1995,2005,2015,10,10,M,NH.wood
p143,ACPE,"striped maple",2to4cm,3,0,0,2,0.0024,STM,1995,1,Core,278000,4867500,780,12.62,0.05,630,306,11.0401027815818,1995,2005,2015,10,10,M,NH.wood
p143,BEAL,"yellow birch",2to4cm,3,0,0,1,0.0024,YB,1995,1,Core,278000,4867500,780,12.62,0.05,630,306,11.0401027815818,1995,2005,2015,10,10,M,NH.wood
p144,FAGR,beech,2to4cm,3,0,5,0,0.0024,AB,1995,1,Core,278000,4867300,780,12.62,0.05,660,312,17.9928399279259,1995,2005,2015,10,10,M,NH.wood
p144,ABBA,"balsam fir",2to4cm,3,0,0,1,0.0024,BF,1995,1,Core,278000,4867300,780,12.62,0.05,660,312,17.9928399279259,1995,2005,2015,10,10,M,NH.wood
p144,ACSP,"mountain maple",2to4cm,3,1,8,3,0.0024,MM,1995,1,Core,278000,4867300,780,12.62,0.05,660,312,17.9928399279259,1995,2005,2015,10,10,M,NH.wood
p144,ACSA,"sugar maple",2to4cm,3,0,1,1,0.0024,SM,1995,1,Core,278000,4867300,780,12.62,0.05,660,312,17.9928399279259,1995,2005,2015,10,10,M,NH.wood
p144,ACPE,"striped maple",2to4cm,3,2,6,0,0.0024,STM,1995,1,Core,278000,4867300,780,12.62,0.05,660,312,17.9928399279259,1995,2005,2015,10,10,M,NH.wood
p145,ABBA,"balsam fir",2to4cm,3,0,1,5,0.0024,BF,1995,1,Core,278000,4867200,780,12.62,0.05,690,319,15.4311783816243,1995,2005,2015,10,10,M,SF.spruce
p145,ACSP,"mountain maple",2to4cm,3,0,2,0,0.0024,MM,1995,1,Core,278000,4867200,780,12.62,0.05,690,319,15.4311783816243,1995,2005,2015,10,10,M,SF.spruce
p145,ACPE,"striped maple",2to4cm,3,0,0,1,0.0024,STM,1995,1,Core,278000,4867200,780,12.62,0.05,690,319,15.4311783816243,1995,2005,2015,10,10,M,SF.spruce
p146,FAGR,beech,2to4cm,3,0,2,0,0.0024,AB,1995,1,Core,278000,4867000,780,12.62,0.05,710,308,10.7065314916878,1995,2005,2015,10,10,M,NH.wood
p146,SOAM,"mountain ash",2to4cm,3,0,0,1,0.0024,MA,1995,1,Core,278000,4867000,780,12.62,0.05,710,308,10.7065314916878,1995,2005,2015,10,10,M,NH.wood
p146,ACSP,"mountain maple",2to4cm,3,0,0,2,0.0024,MM,1995,1,Core,278000,4867000,780,12.62,0.05,710,308,10.7065314916878,1995,2005,2015,10,10,M,NH.wood
p146,ACRU,"red maple",2to4cm,3,0,0,1,0.0024,RM,1995,1,Core,278000,4867000,780,12.62,0.05,710,308,10.7065314916878,1995,2005,2015,10,10,M,NH.wood
p146,ACPE,"striped maple",2to4cm,3,0,0,6,0.0024,STM,1995,1,Core,278000,4867000,780,12.62,0.05,710,308,10.7065314916878,1995,2005,2015,10,10,M,NH.wood
p147,ABBA,"balsam fir",2to4cm,3,0,1,4,0.0024,BF,1995,1,Core,278000,4866900,780,12.62,0.05,705,350,18.3333893895296,1995,2005,2015,10,10,M,NH.high
p147,ACSP,"mountain maple",2to4cm,3,0,2,3,0.0024,MM,1995,1,Core,278000,4866900,780,12.62,0.05,705,350,18.3333893895296,1995,2005,2015,10,10,M,NH.high
p147,PIRU,"red spruce",2to4cm,3,1,2,0,0.0024,RS,1995,1,Core,278000,4866900,780,12.62,0.05,705,350,18.3333893895296,1995,2005,2015,10,10,M,NH.high
p147,ACPE,"striped maple",2to4cm,3,2,5,1,0.0024,STM,1995,1,Core,278000,4866900,780,12.62,0.05,705,350,18.3333893895296,1995,2005,2015,10,10,M,NH.high
p148,ABBA,"balsam fir",2to4cm,3,0,1,1,0.0024,BF,1995,1,Core,278000,4866700,780,12.62,0.05,740,0,26.7949192431122,1995,2005,2015,10,10,H,NH.wood
p148,ACSP,"mountain maple",2to4cm,3,0,0,2,0.0024,MM,1995,1,Core,278000,4866700,780,12.62,0.05,740,0,26.7949192431122,1995,2005,2015,10,10,H,NH.wood
p148,ACPE,"striped maple",2to4cm,3,0,0,14,0.0024,STM,1995,1,Core,278000,4866700,780,12.62,0.05,740,0,26.7949192431122,1995,2005,2015,10,10,H,NH.wood
p149,ABBA,"balsam fir",2to4cm,3,0,2,1,0.0024,BF,1995,1,Core,278000,4866600,780,12.62,0.05,750,349,26.1308990214671,1995,2005,2015,10,10,H,SF.firbirch
p149,ACSP,"mountain maple",2to4cm,3,0,1,1,0.0024,MM,1995,1,Core,278000,4866600,780,12.62,0.05,750,349,26.1308990214671,1995,2005,2015,10,10,H,SF.firbirch
p149,PIRU,"red spruce",2to4cm,3,0,1,0,0.0024,RS,1995,1,Core,278000,4866600,780,12.62,0.05,750,349,26.1308990214671,1995,2005,2015,10,10,H,SF.firbirch
p149,ACPE,"striped maple",2to4cm,3,0,0,4,0.0024,STM,1995,1,Core,278000,4866600,780,12.62,0.05,750,349,26.1308990214671,1995,2005,2015,10,10,H,SF.firbirch
p149,BEAL,"yellow birch",2to4cm,3,0,1,0,0.0024,YB,1995,1,Core,278000,4866600,780,12.62,0.05,750,349,26.1308990214671,1995,2005,2015,10,10,H,SF.firbirch
p150,ABBA,"balsam fir",2to4cm,3,1,7,2,0.0024,BF,1995,1,Core,278000,4866400,780,12.62,0.05,820,4,15.6595821004312,1995,2005,2015,10,10,H,SF.firbirch
p150,BEPA,"paper birch",2to4cm,3,0,1,0,0.0024,PB,1995,1,Core,278000,4866400,780,12.62,0.05,820,4,15.6595821004312,1995,2005,2015,10,10,H,SF.firbirch
p151,ABBA,"balsam fir",2to4cm,3,0,2,9,0.0024,BF,1995,1,Core,278000,4866300,780,12.62,0.05,820,275,19.2368538006798,1995,2005,2015,10,10,H,SF.firbirch
p151,ACSP,"mountain maple",2to4cm,3,0,0,2,0.0024,MM,1995,1,Core,278000,4866300,780,12.62,0.05,820,275,19.2368538006798,1995,2005,2015,10,10,H,SF.firbirch
p151,PIRU,"red spruce",2to4cm,3,1,2,0,0.0024,RS,1995,1,Core,278000,4866300,780,12.62,0.05,820,275,19.2368538006798,1995,2005,2015,10,10,H,SF.firbirch
p152,ACSP,"mountain maple",2to4cm,3,0,1,6,0.0024,MM,1995,1,Core,277500,4868200,775,12.62,0.05,540,28,3.82219147598217,1995,2005,2015,10,10,L,NH.high
p152,ACSA,"sugar maple",2to4cm,3,1,9,5,0.0024,SM,1995,1,Core,277500,4868200,775,12.62,0.05,540,28,3.82219147598217,1995,2005,2015,10,10,L,NH.high
p152,ACPE,"striped maple",2to4cm,3,0,0,2,0.0024,STM,1995,1,Core,277500,4868200,775,12.62,0.05,540,28,3.82219147598217,1995,2005,2015,10,10,L,NH.high
p152,UNKN,unknown,2to4cm,3,0,0,1,0.0024,UK,1995,1,Core,277500,4868200,775,12.62,0.05,540,28,3.82219147598217,1995,2005,2015,10,10,L,NH.high
p153,TSCA,hemlock,2to4cm,3,0,0,1,0.0024,EH,1995,1,Core,277500,4868400,775,12.62,0.05,520,332,2.98734045452657,1995,2005,2015,10,10,L,SF.spruce
p153,PIRU,"red spruce",2to4cm,3,0,1,8,0.0024,RS,1995,1,Core,277500,4868400,775,12.62,0.05,520,332,2.98734045452657,1995,2005,2015,10,10,L,SF.spruce
p154,ABBA,"balsam fir",2to4cm,3,0,0,1,0.0024,BF,1995,1,Core,277500,4868500,775,12.62,0.05,515,344,7.59705107501998,1995,2005,2015,10,10,L,NH.hemlock
p154,PIRU,"red spruce",2to4cm,3,0,4,3,0.0024,RS,1995,1,Core,277500,4868500,775,12.62,0.05,515,344,7.59705107501998,1995,2005,2015,10,10,L,NH.hemlock
p154,ACPE,"striped maple",2to4cm,3,0,0,1,0.0024,STM,1995,1,Core,277500,4868500,775,12.62,0.05,515,344,7.59705107501998,1995,2005,2015,10,10,L,NH.hemlock
p155,ABBA,"balsam fir",2to4cm,3,4,11,4,0.0024,BF,1995,1,Core,277500,4868700,775,12.62,0.05,515,NA,0,1995,2005,2015,10,10,L,SF.spruce
p155,PIRU,"red spruce",2to4cm,3,2,7,5,0.0024,RS,1995,1,Core,277500,4868700,775,12.62,0.05,515,NA,0,1995,2005,2015,10,10,L,SF.spruce
p155,BEAL,"yellow birch",2to4cm,3,0,1,0,0.0024,YB,1995,1,Core,277500,4868700,775,12.62,0.05,515,NA,0,1995,2005,2015,10,10,L,SF.spruce
p156,FAGR,beech,2to4cm,3,0,4,0,0.0024,AB,1995,1,Core,277500,4868800,775,12.62,0.05,490,NA,1.74550649282175,1995,2005,2015,10,10,L,NH.hemlock
p156,ABBA,"balsam fir",2to4cm,3,0,1,1,0.0024,BF,1995,1,Core,277500,4868800,775,12.62,0.05,490,NA,1.74550649282175,1995,2005,2015,10,10,L,NH.hemlock
p156,ACSP,"mountain maple",2to4cm,3,0,1,0,0.0024,MM,1995,1,Core,277500,4868800,775,12.62,0.05,490,NA,1.74550649282175,1995,2005,2015,10,10,L,NH.hemlock
p156,ACSA,"sugar maple",2to4cm,3,0,0,1,0.0024,SM,1995,1,Core,277500,4868800,775,12.62,0.05,490,NA,1.74550649282175,1995,2005,2015,10,10,L,NH.hemlock
p157,FAGR,beech,2to4cm,3,0,1,0,0.0024,AB,1995,1,Core,277500,4869000,775,12.62,0.05,505,232,16.7342609081419,1995,2005,2015,10,10,L,NH.high
p157,ABBA,"balsam fir",2to4cm,3,1,1,1,0.0024,BF,1995,1,Core,277500,4869000,775,12.62,0.05,505,232,16.7342609081419,1995,2005,2015,10,10,L,NH.high
p157,ACSP,"mountain maple",2to4cm,3,0,1,6,0.0024,MM,1995,1,Core,277500,4869000,775,12.62,0.05,505,232,16.7342609081419,1995,2005,2015,10,10,L,NH.high
p157,ACSA,"sugar maple",2to4cm,3,1,1,0,0.0024,SM,1995,1,Core,277500,4869000,775,12.62,0.05,505,232,16.7342609081419,1995,2005,2015,10,10,L,NH.high
p157,ACPE,"striped maple",2to4cm,3,0,2,0,0.0024,STM,1995,1,Core,277500,4869000,775,12.62,0.05,505,232,16.7342609081419,1995,2005,2015,10,10,L,NH.high
p158,FAGR,beech,2to4cm,3,0,4,2,0.0024,AB,1995,1,Core,277500,4869100,775,12.62,0.05,525,238,30.9976776254845,1995,2005,2015,10,10,L,NH.wood
p158,ACSA,"sugar maple",2to4cm,3,1,7,11,0.0024,SM,1995,1,Core,277500,4869100,775,12.62,0.05,525,238,30.9976776254845,1995,2005,2015,10,10,L,NH.wood
p158,ACPE,"striped maple",2to4cm,3,1,6,2,0.0024,STM,1995,1,Core,277500,4869100,775,12.62,0.05,525,238,30.9976776254845,1995,2005,2015,10,10,L,NH.wood
p158,FRAM,"white ash",2to4cm,3,0,3,7,0.0024,WA,1995,1,Core,277500,4869100,775,12.62,0.05,525,238,30.9976776254845,1995,2005,2015,10,10,L,NH.wood
p159,FAGR,beech,2to4cm,3,3,17,6,0.0024,AB,1995,1,Core,277500,4869300,775,12.62,0.05,575,262,19.2770771660667,1995,2005,2015,10,10,L,NH.wood
p159,ACRU,"red maple",2to4cm,3,0,1,0,0.0024,RM,1995,1,Core,277500,4869300,775,12.62,0.05,575,262,19.2770771660667,1995,2005,2015,10,10,L,NH.wood
p159,ACPE,"striped maple",2to4cm,3,0,9,4,0.0024,STM,1995,1,Core,277500,4869300,775,12.62,0.05,575,262,19.2770771660667,1995,2005,2015,10,10,L,NH.wood
p159,FRAM,"white ash",2to4cm,3,0,0,1,0.0024,WA,1995,1,Core,277500,4869300,775,12.62,0.05,575,262,19.2770771660667,1995,2005,2015,10,10,L,NH.wood
p160,FAGR,beech,2to4cm,3,0,4,5,0.0024,AB,1995,1,Core,277500,4869400,775,12.62,0.05,590,230,32.8138728730382,1995,2005,2015,10,10,L,NH.hemlock
p160,ABBA,"balsam fir",2to4cm,3,0,0,2,0.0024,BF,1995,1,Core,277500,4869400,775,12.62,0.05,590,230,32.8138728730382,1995,2005,2015,10,10,L,NH.hemlock
p160,PIRU,"red spruce",2to4cm,3,1,3,2,0.0024,RS,1995,1,Core,277500,4869400,775,12.62,0.05,590,230,32.8138728730382,1995,2005,2015,10,10,L,NH.hemlock
p160,ACSA,"sugar maple",2to4cm,3,0,1,0,0.0024,SM,1995,1,Core,277500,4869400,775,12.62,0.05,590,230,32.8138728730382,1995,2005,2015,10,10,L,NH.hemlock
p160,ACPE,"striped maple",2to4cm,3,0,1,1,0.0024,STM,1995,1,Core,277500,4869400,775,12.62,0.05,590,230,32.8138728730382,1995,2005,2015,10,10,L,NH.hemlock
p161,FAGR,beech,2to4cm,3,1,14,10,0.0024,AB,1995,1,Core,277500,4869600,775,12.62,0.05,585,236,21.8035260431028,1995,2005,2015,10,10,L,NH.hemlock
p161,PIRU,"red spruce",2to4cm,3,0,0,2,0.0024,RS,1995,1,Core,277500,4869600,775,12.62,0.05,585,236,21.8035260431028,1995,2005,2015,10,10,L,NH.hemlock
p161,ACSA,"sugar maple",2to4cm,3,0,0,1,0.0024,SM,1995,1,Core,277500,4869600,775,12.62,0.05,585,236,21.8035260431028,1995,2005,2015,10,10,L,NH.hemlock
p161,ACPE,"striped maple",2to4cm,3,0,1,11,0.0024,STM,1995,1,Core,277500,4869600,775,12.62,0.05,585,236,21.8035260431028,1995,2005,2015,10,10,L,NH.hemlock
p162,FAGR,beech,2to4cm,3,0,2,4,0.0024,AB,1995,1,Core,277500,4869700,775,12.62,0.05,600,198,30.382322998118,1995,2005,2015,10,10,L,NH.high
p162,ACSA,"sugar maple",2to4cm,3,1,3,8,0.0024,SM,1995,1,Core,277500,4869700,775,12.62,0.05,600,198,30.382322998118,1995,2005,2015,10,10,L,NH.high
p162,ACPE,"striped maple",2to4cm,3,0,9,16,0.0024,STM,1995,1,Core,277500,4869700,775,12.62,0.05,600,198,30.382322998118,1995,2005,2015,10,10,L,NH.high
p163,FAGR,beech,2to4cm,3,0,1,0,0.0024,AB,1995,1,Core,277500,4869900,775,12.62,0.05,645,260,34.5412563703344,1995,2005,2015,10,10,M,NH.high
p163,SOAM,"mountain ash",2to4cm,3,0,0,3,0.0024,MA,1995,1,Core,277500,4869900,775,12.62,0.05,645,260,34.5412563703344,1995,2005,2015,10,10,M,NH.high
p163,ACSP,"mountain maple",2to4cm,3,0,0,6,0.0024,MM,1995,1,Core,277500,4869900,775,12.62,0.05,645,260,34.5412563703344,1995,2005,2015,10,10,M,NH.high
p163,PIRU,"red spruce",2to4cm,3,2,2,3,0.0024,RS,1995,1,Core,277500,4869900,775,12.62,0.05,645,260,34.5412563703344,1995,2005,2015,10,10,M,NH.high
p163,ACPE,"striped maple",2to4cm,3,0,1,11,0.0024,STM,1995,1,Core,277500,4869900,775,12.62,0.05,645,260,34.5412563703344,1995,2005,2015,10,10,M,NH.high
p163,BEAL,"yellow birch",2to4cm,3,0,0,1,0.0024,YB,1995,1,Core,277500,4869900,775,12.62,0.05,645,260,34.5412563703344,1995,2005,2015,10,10,M,NH.high
p164,FAGR,beech,2to4cm,3,0,2,1,0.0024,AB,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p164,ABBA,"balsam fir",2to4cm,3,0,0,2,0.0024,BF,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p164,ACSP,"mountain maple",2to4cm,3,0,0,1,0.0024,MM,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p164,ACRU,"red maple",2to4cm,3,0,0,2,0.0024,RM,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p164,PIRU,"red spruce",2to4cm,3,0,0,1,0.0024,RS,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p164,ACPE,"striped maple",2to4cm,3,2,18,23,0.0024,STM,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p164,BEAL,"yellow birch",2to4cm,3,0,2,5,0.0024,YB,1995,1,Core,277500,4870000,775,12.62,0.05,655,347,7.99701564848511,1995,2005,2015,10,10,M,NH.high
p165,ACRU,"red maple",2to4cm,3,0,0,3,0.0024,RM,1995,1,Core,277500,4870200,775,12.62,0.05,700,146,17.4927630855118,1995,2005,2015,10,10,M,NH.high
p165,PIRU,"red spruce",2to4cm,3,0,2,1,0.0024,RS,1995,1,Core,277500,4870200,775,12.62,0.05,700,146,17.4927630855118,1995,2005,2015,10,10,M,NH.high
p165,ACPE,"striped maple",2to4cm,3,0,2,11,0.0024,STM,1995,1,Core,277500,4870200,775,12.62,0.05,700,146,17.4927630855118,1995,2005,2015,10,10,M,NH.high
p165,BEAL,"yellow birch",2to4cm,3,0,0,1,0.0024,YB,1995,1,Core,277500,4870200,775,12.62,0.05,700,146,17.4927630855118,1995,2005,2015,10,10,M,NH.high
p166,ABBA,"balsam fir",2to4cm,3,1,3,11,0.0024,BF,1995,1,Core,277500,4870300,775,12.62,0.05,750,146,16.3955412216298,1995,2005,2015,10,10,H,NH.high
p166,ACSP,"mountain maple",2to4cm,3,0,0,2,0.0024,MM,1995,1,Core,277500,4870300,775,12.62,0.05,750,146,16.3955412216298,1995,2005,2015,10,10,H,NH.high
p166,PIRU,"red spruce",2to4cm,3,0,2,3,0.0024,RS,1995,1,Core,277500,4870300,775,12.62,0.05,750,146,16.3955412216298,1995,2005,2015,10,10,H,NH.high
p166,ACPE,"striped maple",2to4cm,3,0,0,3,0.0024,STM,1995,1,Core,277500,4870300,775,12.62,0.05,750,146,16.3955412216298,1995,2005,2015,10,10,H,NH.high
p166,BEAL,"yellow birch",2to4cm,3,0,0,1,0.0024,YB,1995,1,Core,277500,4870300,775,12.62,0.05,750,146,16.3955412216298,1995,2005,2015,10,10,H,NH.high
p167,ABBA,"balsam fir",2to4cm,3,2,8,11,0.0024,BF,1995,1,Core,277500,4870500,775,12.62,0.05,810,166,34.4110710202042,1995,2005,2015,10,10,H,NH.high
p167,PIRU,"red spruce",2to4cm,3,1,5,2,0.0024,RS,1995,1,Core,277500,4870500,775,12.62,0.05,810,166,34.4110710202042,1995,2005,2015,10,10,H,NH.high
p168,ABBA,"balsam fir",2to4cm,3,1,5,33,0.0024,BF,1995,1,Core,277500,4870600,775,10,0.0314,840,176,13.3428487434286,1995,2005,2015,10,10,H,SF.firbirch
p168,SOAM,"mountain ash",2to4cm,3,0,2,0,0.0024,MA,1995,1,Core,277500,4870600,775,10,0.0314,840,176,13.3428487434286,1995,2005,2015,10,10,H,SF.firbirch
p168,BEPA,"paper birch",2to4cm,3,0,1,0,0.0024,PB,1995,1,Core,277500,4870600,775,10,0.0314,840,176,13.3428487434286,1995,2005,2015,10,10,H,SF.firbirch
p168,PIRU,"red spruce",2to4cm,3,0,0,1,0.0024,RS,1995,1,Core,277500,4870600,775,10,0.0314,840,176,13.3428487434286,1995,2005,2015,10,10,H,SF.firbirch
p169,ABBA,"balsam fir",2to4cm,3,3,4,6,0.0024,BF,1995,1,Core,277500,4870700,775,12.62,0.05,835,120,12.8694322174618,1995,2005,2015,10,10,H,SF.firbirch
