TreeID,FirstObs,PlotTag,Tag_15_current,Species_BEST_15,DBH_95,CrownStatus_95,TreeStatus_95,DBH_05,CrownStatus_05,TreeStatus_05,DBH_15,CrownStatus_15,TreeStatus_15,BBD_15,Time9505yr,Time0515yr,PlotAreaha,ElevB,Species4,SppCommon,Species2,Type,BIG5,YrRecruit
1_5333,First,p131,t6134,RS,10.5,S,1,10.8,S,1,13.1,S,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5334,First,p131,t6135,PB,16.2,I,1,16.4,C,1,16.6,I,2,NA,10,10,0.0314,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5335,First,p131,t6136,RS,12.1,S,1,12.9,S,1,13.9,S,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5336,First,p131,t6137,PB,20.2,C,1,20.4,I,1,20.5,NA,4,NA,10,10,0.0314,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5337,First,p131,t6138,RS,26.3,C,1,27.8,C,1,30.7,C,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5338,First,p131,t6139,RS,11.5,S,1,12.1,I,1,13,S,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5339,First,p131,t6140,BF,12.1,S,1,14,I,1,16,S,1,NA,10,10,0.0314,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5340,First,p131,t6141,PB,17.8,C,1,18.1,I,1,18.4,S,2,NA,10,10,0.0314,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5341,First,p131,t6142,PB,18.1,C,1,18.1,I,1,17.9,NA,5,NA,10,10,0.0314,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5342,First,p131,t6143,PB,17.8,C,1,18.5,I,2,18.6,NA,4,NA,10,10,0.0314,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5343,First,p131,t6144,RS,10.9,NA,4,10.9,NA,4,NA,NA,6,NF1,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,NA
1_5344,First,p131,t6145,RS,12.2,S,1,13,I,1,12.8,S,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5345,First,p131,t6146,BF,10.5,S,1,12.1,S,1,14.7,I,1,NA,10,10,0.0314,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5346,First,p131,t6147,RS,14.2,S,1,14.7,S,1,14.6,S,2,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5347,First,p131,t6148,MB,25.1,C,1,25.8,C,1,25.5,I,2,NA,10,10,0.0314,M,BECO,"mountain birch",MB,Hardwood,0,1995
1_5348,First,p131,t6149,PB,18.8,C,1,20.3,C,1,20.9,C,1,NA,10,10,0.0314,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5349,First,p131,t6150,RS,20.4,C,1,20.8,C,1,21.3,C,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5350,First,p131,t6151,RS,31.9,C,1,32.9,C,1,34.5,C,1,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5351,First,p131,t6152,RS,22.3,NA,4,22.3,NA,6,NA,NA,NA,NA,10,10,0.0314,M,PIRU,"red spruce",RS,Conifer,1,NA
1_5352,Second,p132,t10522,RS,NA,NA,NA,10.1,S,1,10.8,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,2005
1_5353,Second,p132,t10523,MB,NA,NA,NA,10.8,I,1,11.6,I,1,NA,10,10,0.05,M,BECO,"mountain birch",MB,Hardwood,0,2005
1_5354,Second,p132,t10524,RS,NA,NA,NA,10.4,S,2,9.8,NA,4,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,2005
1_5355,Second,p132,t10525,PB,NA,NA,NA,10.2,I,1,10.4,S,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,2005
1_5356,Second,p132,t10526,RS,NA,NA,NA,10.2,S,1,10.6,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,2005
1_5357,First,p132,t6153,RS,23.3,C,1,27.4,D,1,33.8,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5358,First,p132,t6154,PC,14.3,NA,5,14.3,NA,5,NA,NA,6,NF2,10,10,0.05,M,PRPE,"pin cherry",PC,Hardwood,0,NA
1_5359,First,p132,t6155,MB,17.5,C,1,20.4,C,1,23.6,C,2,NA,10,10,0.05,M,BECO,"mountain birch",MB,Hardwood,0,1995
1_5360,First,p132,t6156,BF,22.2,NA,5,22.2,NA,4,NA,NA,6,NF1,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,NA
1_5361,First,p132,t6157,PB,13,I,1,15,C,1,16.9,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5362,First,p132,t6158,RS,10.7,S,1,11,S,1,16.8,NA,4,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5363,First,p132,t6159,RS,12.1,S,1,13.8,S,1,15.2,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5364,First,p132,t6160,PB,11.1,C,1,12.3,I,1,13.1,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5365,First,p132,t6161,PB,16.3,C,1,17.4,C,1,17,NA,4,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5366,First,p132,t6162,PB,11.2,I,1,11.2,NA,5,9.9,NA,5,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5367,First,p132,t6163,RS,17.3,C,1,17.5,C,1,17.9,C,2,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5368,First,p132,t6164,RS,19.1,C,1,19.7,C,1,20.4,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5369,First,p132,t6165,RM,15.3,I,1,16.9,C,1,19.7,I,2,NA,10,10,0.05,M,ACRU,"red maple",RM,Hardwood,0,1995
1_5370,First,p132,t6166,RM,12.2,S,1,12.5,I,1,14.3,I,1,NA,10,10,0.05,M,ACRU,"red maple",RM,Hardwood,0,1995
1_5371,First,p132,t6167,UK,10.5,NA,5,10.5,NA,6,25,NA,4,NA,10,10,0.05,M,UNKN,unknown,UK,Unknown,0,NA
1_5372,First,p132,t6168,BF,24.2,C,1,25.2,NA,4,25,NA,4,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5373,First,p132,t6169,RS,24.5,D,1,26.9,D,1,30,D,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5374,First,p132,t6170,RS,10.8,S,1,11.4,S,1,11.6,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5375,First,p132,t6171,RS,13.9,S,1,14.6,S,1,14.9,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5376,First,p132,t6172,PB,23.4,C,1,24.8,C,1,25.9,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5377,First,p132,t6173,RS,14.9,S,1,16.2,I,1,17.5,I,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5378,First,p132,t6174,RS,12.1,S,1,12.6,I,1,12.8,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5379,First,p132,t6175,MB,17.8,C,1,18.9,C,1,19.3,C,1,NA,10,10,0.05,M,BECO,"mountain birch",MB,Hardwood,0,1995
1_5380,First,p132,t6176,YB,21.3,I,1,21.3,NA,4,20.8,NA,5,NA,10,10,0.05,M,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5381,First,p132,t6177,BF,14.9,S,1,14.9,NA,4,NA,NA,6,NF2,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5382,First,p132,t6178,PB,25.8,C,1,27.7,C,1,28.1,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5383,First,p132,t6179,RS,10.8,S,1,11.2,S,1,11.4,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5384,First,p132,t6180,PB,24.8,C,1,26.3,C,1,26.1,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5385,First,p132,t6181,RS,15.1,I,1,15.3,I,1,14.9,NA,5,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5386,First,p132,t6182,RS,34.9,C,1,38.2,D,1,42.2,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5387,First,p132,t6183,BF,20,NA,4,20,NA,5,16.6,NA,5,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,NA
1_5388,First,p132,t6184,PB,21.9,C,1,23.9,C,1,25.9,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5389,First,p132,t6185,RS,20.5,I,1,21.7,C,1,23.6,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5390,First,p132,t6186,RS,21.5,C,1,21.6,C,1,22.4,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5391,First,p132,t6187,RS,11,NA,4,11,NA,6,NA,NA,NA,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,NA
1_5392,First,p132,t6188,RS,23.9,C,1,27.1,C,1,31.8,D,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5393,First,p132,t6189,RS,13.3,C,1,14.2,D,1,16.2,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5394,First,p132,t6190,YB,12.4,I,1,13.5,S,1,14.8,I,1,NA,10,10,0.05,M,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5395,First,p132,t6191,RS,10.7,S,1,12.3,S,1,13.1,S,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5396,First,p132,t6192,RS,18.9,C,1,18.9,NA,4,17.9,NA,5,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5397,First,p132,t6193,PB,23.4,C,1,25.1,C,1,25.9,C,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5398,First,p132,t6194,BF,10.1,S,1,10.9,S,1,11.5,NA,4,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5399,First,p132,t6195,BF,11,NA,4,11,NA,6,NA,NA,NA,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,NA
1_5400,First,p132,t6196,RS,17.5,I,1,19,I,1,20.1,I,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5401,First,p132,t6197,RS,19.4,C,1,20.9,C,1,22.8,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5402,First,p132,t6198,PB,15.9,I,1,16.4,C,1,17.1,I,1,NA,10,10,0.05,M,BEPA,"paper birch",PB,Hardwood,0,1995
1_5403,First,p132,t6199,UK,14.3,NA,4,14.3,NA,6,NA,NA,NA,NA,10,10,0.05,M,UNKN,unknown,UK,Unknown,0,NA
1_5404,First,p132,t6200,BF,11.9,S,1,13,S,1,13.2,S,2,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5405,First,p132,t6201,RS,31.8,D,1,34.1,C,1,38.8,D,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5406,First,p132,t6202,BF,12.4,S,1,14,I,1,15.8,I,1,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5407,First,p132,t6203,BF,27.5,NA,4,27.5,NA,5,26.2,NA,5,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,NA
1_5408,First,p132,t6204,BF,21.5,C,1,23.6,C,1,27.1,C,1,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5409,First,p132,t6205,RS,27.1,C,1,29.1,C,1,32.5,C,1,NA,10,10,0.05,M,PIRU,"red spruce",RS,Conifer,1,1995
1_5410,First,p132,t6206,BF,21.2,C,1,24.2,C,1,27,C,1,NA,10,10,0.05,M,ABBA,"balsam fir",BF,Conifer,1,1995
1_5411,Second,p133,t10520,RS,NA,NA,NA,10.6,S,1,11.3,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,2005
1_5412,First,p133,t6628,BF,13.7,S,1,13.7,NA,4,NA,NA,6,NF2,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5413,First,p133,t6629,RS,42.2,D,1,42.3,D,1,43.5,D,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5414,First,p133,t6630,RS,13.4,S,1,14,S,1,14.5,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5415,First,p133,t6631,RS,25.5,C,1,27,D,1,29,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5416,First,p133,t6632,RS,10.9,S,1,10.9,NA,4,NA,NA,6,NF1,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5417,First,p133,t6633,YB,49.2,C,1,51.8,C,1,53.5,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5418,First,p133,t6634,BF,11.3,S,1,12.3,S,1,13.9,S,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5419,First,p133,t6635,YB,24.1,C,1,24.5,I,1,26.1,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5420,First,p133,t6636,YB,24.5,C,1,26,C,1,27.5,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5421,First,p133,t6637,YB,16.9,I,1,17.4,I,1,18.3,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5422,First,p133,t6638,YB,38.8,C,1,40.9,C,1,41.6,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5423,First,p133,t6639,YB,32.5,C,1,34.2,C,1,35.7,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5424,First,p133,t6640,YB,17.3,NA,5,17.3,NA,5,17.6,NA,5,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5425,First,p133,t12903,YB,34.8,NA,5,34.8,NA,5,36,NA,5,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5426,First,p133,t6642,RS,15.8,I,1,18.3,S,1,20.8,I,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5427,First,p133,t6643,BF,13.4,NA,4,13.4,NA,4,13.7,NA,5,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,NA
1_5428,First,p133,t6644,YB,28.6,I,1,29.7,C,1,31.5,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5429,First,p133,t6645,BF,11.8,S,1,14,S,1,16.4,S,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5430,First,p133,t6646,BF,15.9,S,1,15.9,NA,4,14.8,NA,5,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5431,First,p133,t6647,YB,19.9,C,1,20,C,1,20.5,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5432,First,p133,t6648,YB,12.6,NA,5,12.6,NA,5,NA,NA,6,NF2,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5433,First,p133,t6649,YB,18.8,I,1,19.2,I,1,19.3,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5434,First,p133,t6650,YB,22.3,I,1,22.4,C,1,22.5,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5435,First,p133,t6651,BF,14.3,S,1,17,S,1,19.9,I,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5436,First,p133,t6652,RS,11.9,S,1,12.7,S,1,12.1,NA,4,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5437,First,p133,t6653,YB,23.7,C,1,25.7,C,1,28.1,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5438,First,p133,t6654,YB,31.9,NA,5,31.9,NA,5,NA,NA,6,NF2,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5439,First,p133,t6655,YB,16.2,C,1,17.7,C,1,19.9,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5440,First,p133,t6656,YB,22.9,C,1,23,C,1,22.8,NA,5,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5441,First,p133,t6657,YB,16.3,C,1,17.3,C,1,19,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5442,First,p133,t6658,BF,23.7,C,1,23.7,NA,5,NA,NA,6,NF1,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5443,First,p133,t6659,MB,11.1,I,1,12.4,I,1,13.6,I,1,NA,10,10,0.05,H,BECO,"mountain birch",MB,Hardwood,0,1995
1_5444,First,p133,t10521,YB,38.7,NA,4,34.3,NA,5,33,NA,5,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5445,First,p133,t6661,RS,24.3,C,1,25.7,C,1,28,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5446,First,p133,t6662,RS,26.9,D,1,39.5,C,1,42.9,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5447,First,p133,t6663,YB,14.1,I,1,15.1,I,1,17.1,S,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5448,First,p133,t6664,YB,17,I,1,25.3,C,1,18.1,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5449,First,p133,t6665,YB,20.9,I,1,18.1,C,1,21.7,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5450,First,p133,t6666,YB,18.5,S,1,18.5,NA,4,16.9,NA,5,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5451,First,p133,t6667,BF,11.9,S,1,11.3,NA,4,NA,NA,6,NF1,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5452,First,p133,t6668,PB,17.6,C,1,19,C,1,19.6,C,1,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5453,First,p133,t6669,RS,13.4,S,1,14.5,S,1,15.9,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5454,First,p133,t6670,RS,29.8,D,1,32.3,C,1,36.9,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5455,First,p133,t6671,RS,18.4,S,1,19.2,S,1,20.1,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5456,First,p133,t6672,MB,30.5,C,1,32.5,C,1,33.7,C,1,NA,10,10,0.05,H,BECO,"mountain birch",MB,Hardwood,0,1995
1_5457,First,p133,t6673,RS,16.3,S,1,16.3,S,2,16.2,NA,4,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5458,First,p133,tn001,YB,15.1,NA,5,NA,NA,NA,NA,NA,NA,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5459,First,p133,tn002,UK,13.1,NA,5,NA,NA,NA,NA,NA,NA,NA,10,10,0.05,H,UNKN,unknown,UK,Unknown,0,NA
1_5460,First,p133,tn003,BF,12.1,NA,5,NA,NA,NA,NA,NA,NA,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,NA
1_5461,Second,p134,t10519,BF,NA,NA,NA,10.9,S,1,14,S,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,2005
1_5462,First,p134,t6578,BF,21.2,NA,5,21.2,NA,5,NA,NA,6,NF1,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,NA
1_5463,First,p134,t6579,BF,19,I,1,23.1,I,1,27.2,C,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5464,First,p134,t6580,BF,12.9,S,1,15.9,I,1,20.1,I,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5465,First,p134,t6581,YB,22.4,I,1,24.5,C,1,26.5,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5466,First,p134,t6582,RS,11.7,S,1,12.1,I,1,12.5,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5467,First,p134,t6583,RS,20.2,S,1,21.8,I,1,23.4,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5468,First,p134,t6584,BF,17.8,I,1,19.7,I,1,22.9,C,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5469,First,p134,t6585,YB,11.7,S,1,11.9,I,1,12.2,I,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5470,First,p134,t6586,RS,11.4,S,1,11.6,S,1,12,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5471,First,p134,t6587,RS,17.1,S,1,18.4,I,1,19.2,I,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5472,First,p134,t6588,RS,15.1,S,1,16.3,I,1,15.8,NA,4,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5473,First,p134,t6589,MB,15.7,I,1,17.7,C,1,18.8,I,1,NA,10,10,0.05,H,BECO,"mountain birch",MB,Hardwood,0,1995
1_5474,First,p134,t6590,RS,14.5,S,1,14.5,NA,4,NA,NA,6,NF1,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5475,First,p134,t6591,YB,24.5,I,1,25.3,C,1,27.3,C,1,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5476,First,p134,t6592,YB,15.2,I,1,16.1,C,1,16.7,C,2,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,1995
1_5477,First,p134,t6593,PB,16.2,I,1,17.1,C,1,17.5,C,1,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5478,First,p134,t6594,BF,18.8,I,1,19.5,I,1,20.6,I,2,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5479,First,p134,t6595,BF,27.3,S,1,27.9,C,1,28.3,I,2,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5480,First,p134,t6596,BF,20,S,1,22.9,I,1,24.7,I,2,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5481,First,p134,t6597,RM,35.8,D,1,38.1,C,1,41.9,D,1,NA,10,10,0.05,H,ACRU,"red maple",RM,Hardwood,0,1995
1_5482,First,p134,t6598,RS,23.5,C,1,24.8,C,1,28.3,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5483,First,p134,t6599,MB,23,I,1,20.2,C,1,21.6,C,1,NA,10,10,0.05,H,BECO,"mountain birch",MB,Hardwood,0,1995
1_5484,First,p134,t6600,RS,15.2,NA,5,15.2,NA,5,NA,NA,6,NF1,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,NA
1_5485,First,p134,t6601,MB,17.8,C,1,19,C,1,19,C,1,NA,10,10,0.05,H,BECO,"mountain birch",MB,Hardwood,0,1995
1_5486,First,p134,t6602,PB,14.6,S,1,14.3,I,1,14.6,I,1,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5487,First,p134,t6603,RS,27,D,1,29.1,C,1,28.6,NA,5,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5488,First,p134,t6604,MB,20.4,I,1,21.8,C,1,23,C,1,NA,10,10,0.05,H,BECO,"mountain birch",MB,Hardwood,0,1995
1_5489,First,p134,t6605,BF,10.8,S,1,10.8,NA,6,NA,NA,NA,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5490,First,p134,t6606,BF,10,S,1,10.9,S,2,11.2,S,2,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5491,First,p134,t6607,RS,13.3,S,1,13.5,S,1,13.7,S,2,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5492,First,p134,t6608,BF,25.2,D,1,28.2,C,1,30.9,NA,5,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5493,First,p134,t6609,RS,18.5,I,1,19.5,C,1,21.6,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5494,First,p134,t6610,YB,32.8,NA,5,32.8,NA,5,19.7,NA,5,NA,10,10,0.05,H,BEAL,"yellow birch",YB,Hardwood,1,NA
1_5495,First,p134,t6611,RS,11.1,S,1,11.2,S,1,11.2,I,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5496,First,p134,t6612,RS,10,S,1,10.1,S,1,10.5,S,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5497,First,p134,t6613,RS,21.8,C,1,23.5,C,1,27,C,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5498,First,p134,t6614,RS,12.5,S,1,13.2,S,2,12.9,NA,4,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5499,First,p134,t6615,STM,16.8,NA,4,16.8,NA,6,NA,NA,NA,NA,10,10,0.05,H,ACPE,"striped maple",STM,Hardwood,0,NA
1_5500,First,p134,t6616,RS,49.7,D,1,51.4,C,1,54.2,D,1,NA,10,10,0.05,H,PIRU,"red spruce",RS,Conifer,1,1995
1_5501,First,p134,t6617,BF,24,C,1,24,NA,4,NA,NA,6,NF1,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5502,First,p134,t6618,BF,17.5,S,1,19.4,C,1,23.2,C,1,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
1_5503,First,p134,t6619,PB,24.1,C,1,25,C,1,25.2,C,2,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5504,First,p134,t6620,PB,28.1,C,1,28.9,C,1,30.1,C,1,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5505,First,p134,t6621,PB,13.7,I,1,14.5,I,2,13.8,NA,4,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5506,First,p134,t6622,PB,25.6,C,1,26.2,I,1,26.6,C,1,NA,10,10,0.05,H,BEPA,"paper birch",PB,Hardwood,0,1995
1_5507,First,p134,t6623,BF,22.3,S,1,25.8,C,1,28,NA,4,NA,10,10,0.05,H,ABBA,"balsam fir",BF,Conifer,1,1995
