PlotTag,Species4,SppCommon,DBH,CrownStatus,TreeStatus,Year,PlotGrid,UTM.Easting,UTM.Northing,Transect No.,PlotRadiusm,PlotAreaha,SapAreaha,Elevationm,Aspectdeg,Slopeper,FirstMeasured,SecondMeasured,ThirdMeasured,Time9505yr,Time0515yr,ElevB,foresttype
p319,FAGR,beech,3.4,S,1,2015,Core,281500,4869000,815,12.62,0.05,0.005048,360,84,8.690246381,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,2.5,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,2.5,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,7.3,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,2.4,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,2,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,2.8,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,2.1,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,6,S,1,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p320,FAGR,beech,3.7,NA,4,2015,Core,281500,4869100,815,12.62,0.05,0.005048,372,10,2.909702824,1996,2006,2016,10,10,L,NH.wood
p321,ACPE,striped maple,4.1,NA,4,2015,Core,281500,4869300,815,12.62,0.05,0.005048,340,108,17.45279389,1996,2006,2016,10,10,L,NH.wood
p321,FAGR,beech,2.1,S,1,2015,Core,281500,4869300,815,12.62,0.05,0.005048,340,108,17.45279389,1996,2006,2016,10,10,L,NH.wood
p321,FAGR,beech,3.2,S,1,2015,Core,281500,4869300,815,12.62,0.05,0.005048,340,108,17.45279389,1996,2006,2016,10,10,L,NH.wood
p321,FAGR,beech,3,S,1,2015,Core,281500,4869300,815,12.62,0.05,0.005048,340,108,17.45279389,1996,2006,2016,10,10,L,NH.wood
p321,ACPE,striped maple,6.9,S,1,2015,Core,281500,4869300,815,12.62,0.05,0.005048,340,108,17.45279389,1996,2006,2016,10,10,L,NH.wood
p322,FAGR,beech,6.3,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,2.7,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,2.5,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,4.5,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,2.7,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,5.4,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,5.8,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p322,FAGR,beech,2.9,S,1,2015,Core,281500,4869400,815,12.62,0.05,0.005048,368,170,16.93368195,1996,2006,2016,10,10,L,NH.hemlock
p323,FAGR,beech,2.4,S,1,2015,Core,281500,4869600,815,12.62,0.05,0.005048,380,105,14.64784315,1996,2005,2015,9,10,L,NH.high
p323,PIRU,red spruce,3.7,S,1,2015,Core,281500,4869600,815,12.62,0.05,0.005048,380,105,14.64784315,1996,2005,2015,9,10,L,NH.high
p324,TSCA,hemlock,9.4,S,1,2015,Core,281500,4869900,815,12.62,0.05,0.005048,440,236,28.98960815,1996,2006,2016,10,10,L,NH.hemlock
p324,FAGR,beech,6.2,S,1,2015,Core,281500,4869900,815,12.62,0.05,0.005048,440,236,28.98960815,1996,2006,2016,10,10,L,NH.hemlock
p324,FAGR,beech,9.1,S,1,2015,Core,281500,4869900,815,12.62,0.05,0.005048,440,236,28.98960815,1996,2006,2016,10,10,L,NH.hemlock
p325,FAGR,beech,9.6,S,1,2015,Core,281500,4870000,815,12.62,0.05,0.005048,465,224,22.51559675,1996,2006,2016,10,10,L,NH.wood
p325,FAGR,beech,5.4,S,1,2015,Core,281500,4870000,815,12.62,0.05,0.005048,465,224,22.51559675,1996,2006,2016,10,10,L,NH.wood
p325,FAGR,beech,3,S,1,2015,Core,281500,4870000,815,12.62,0.05,0.005048,465,224,22.51559675,1996,2006,2016,10,10,L,NH.wood
p325,FAGR,beech,9.4,S,1,2015,Core,281500,4870000,815,12.62,0.05,0.005048,465,224,22.51559675,1996,2006,2016,10,10,L,NH.wood
p325,FAGR,beech,2.4,S,1,2015,Core,281500,4870000,815,12.62,0.05,0.005048,465,224,22.51559675,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,7.7,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,4.7,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,ACSA,sugar maple,4.5,S,2,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,4,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,2.4,S,2,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,2.3,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,2.4,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,2.3,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,4.3,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,2.2,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,2.4,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,3.3,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,6.1,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p326,FAGR,beech,4.5,S,1,2015,Core,281500,4870200,815,12.62,0.05,0.005048,495,247,33.30865504,1996,2006,2016,10,10,L,NH.wood
p328,ACPE,striped maple,3.3,NA,4,2015,Core,282000,4870500,820,12.62,0.05,0.005048,640,220,19.13632162,1996,2006,2016,10,10,M,NH.hemlock
p328,FAGR,beech,3.2,S,1,2015,Core,282000,4870500,820,12.62,0.05,0.005048,640,220,19.13632162,1996,2006,2016,10,10,M,NH.hemlock
p328,ACPE,striped maple,7.5,S,1,2015,Core,282000,4870500,820,12.62,0.05,0.005048,640,220,19.13632162,1996,2006,2016,10,10,M,NH.hemlock
p328,ACPE,striped maple,3.2,NA,4,2015,Core,282000,4870500,820,12.62,0.05,0.005048,640,220,19.13632162,1996,2006,2016,10,10,M,NH.hemlock
p328,FAGR,beech,7,S,1,2015,Core,282000,4870500,820,12.62,0.05,0.005048,640,220,19.13632162,1996,2006,2016,10,10,M,NH.hemlock
p328,FAGR,beech,6.3,S,1,2015,Core,282000,4870500,820,12.62,0.05,0.005048,640,220,19.13632162,1996,2006,2016,10,10,M,NH.hemlock
p329,ABBA,balsam fir,3.4,NA,4,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,9.7,I,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,BEAL,yellow birch,8.1,I,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,7.3,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,BECO,mountain birch,5.1,S,2,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,5.2,NA,4,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,6.2,NA,4,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,5.6,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,8,NA,4,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,3,NA,4,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,7.4,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,3.6,NA,5,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,6.6,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,8.3,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,7.9,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,7.3,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,4.4,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,5.8,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,4.6,S,1,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p329,ABBA,balsam fir,3.8,NA,4,2015,Core,282000,4870300,820,12.62,0.05,0.005048,635,232,13.95521899,1996,2006,2016,10,10,M,SF.spruce
p330,PIRU,red spruce,6.2,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,PRPE,pin cherry,2.6,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,ACPE,striped maple,5.5,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,PIRU,red spruce,2.9,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,ABBA,balsam fir,8.2,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,FAGR,beech,5,NA,4,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,PIRU,red spruce,3,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p330,FAGR,beech,4.7,S,1,2015,Core,282000,4870200,820,12.62,0.05,0.005048,640,187,23.997621,1996,2006,2016,10,10,M,NH.hemlock
p331,FAGR,beech,4.2,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p331,FAGR,beech,2,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p331,ACPE,striped maple,3.3,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p331,FAGR,beech,3.9,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p331,FAGR,beech,9.5,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p331,FAGR,beech,4.6,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p331,FAGR,beech,5.2,S,1,2015,Core,282000,4870000,820,12.62,0.05,0.005048,515,214,12.63293784,1996,2006,2016,10,10,L,NH.wood
p332,FAGR,beech,2.7,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,ACPE,striped maple,4.5,NA,4,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,FAGR,beech,2.4,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,ACPE,striped maple,2.9,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,FAGR,beech,3.3,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,FAGR,beech,5.1,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,FAGR,beech,5.2,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p332,FAGR,beech,4.3,S,1,2015,Core,282000,4869900,820,12.62,0.05,0.005048,480,190,19.84084201,1996,2006,2016,10,10,L,NH.wood
p333,ACSA,sugar maple,3.3,S,2,2015,Core,282000,4869700,820,12.62,0.05,0.005048,430,228,15.12357809,1996,2006,2016,10,10,L,NH.hemlock
p333,PIRU,red spruce,3.9,S,1,2015,Core,282000,4869700,820,12.62,0.05,0.005048,430,228,15.12357809,1996,2006,2016,10,10,L,NH.hemlock
p333,FAGR,beech,2.3,S,1,2015,Core,282000,4869700,820,12.62,0.05,0.005048,430,228,15.12357809,1996,2006,2016,10,10,L,NH.hemlock
p334,ACSA,sugar maple,3.4,NA,5,2015,Core,282000,4869600,820,12.62,0.05,0.005048,410,220,21.05305234,1996,2006,2016,10,10,L,NH.high
p334,ACSA,sugar maple,5.3,S,1,2015,Core,282000,4869600,820,12.62,0.05,0.005048,410,220,21.05305234,1996,2006,2016,10,10,L,NH.high
p335,ACPE,striped maple,2,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,6.7,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,4.9,S,2,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,2.3,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,5.1,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,4,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,4,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p335,FAGR,beech,2,S,1,2015,Core,282000,4869400,820,12.62,0.05,0.005048,350,136,7.090124692,1996,2006,2016,10,10,L,NH.wood
p336,FAGR,beech,2.5,S,1,2015,Core,282000,4869300,820,12.62,0.05,0.005048,340,174,40.60578924,1996,2005,2015,9,10,L,NH.wood
p336,FAGR,beech,2,S,1,2015,Core,282000,4869300,820,12.62,0.05,0.005048,340,174,40.60578924,1996,2005,2015,9,10,L,NH.wood
p336,FAGR,beech,2.4,S,1,2015,Core,282000,4869300,820,12.62,0.05,0.005048,340,174,40.60578924,1996,2005,2015,9,10,L,NH.wood
p336,FAGR,beech,2.9,S,1,2015,Core,282000,4869300,820,12.62,0.05,0.005048,340,174,40.60578924,1996,2005,2015,9,10,L,NH.wood
p337,TSCA,hemlock,5.6,NA,4,2015,Core,282500,4869000,825,12.62,0.05,0.005048,310,188,26.91966741,1996,2006,2016,10,10,L,NH.hemlock
p337,TSCA,hemlock,5.8,NA,4,2015,Core,282500,4869000,825,12.62,0.05,0.005048,310,188,26.91966741,1996,2006,2016,10,10,L,NH.hemlock
p337,TSCA,hemlock,9,S,1,2015,Core,282500,4869000,825,12.62,0.05,0.005048,310,188,26.91966741,1996,2006,2016,10,10,L,NH.hemlock
p337,TSCA,hemlock,7.8,S,2,2015,Core,282500,4869000,825,12.62,0.05,0.005048,310,188,26.91966741,1996,2006,2016,10,10,L,NH.hemlock
p337,TSCA,hemlock,4.7,S,1,2015,Core,282500,4869000,825,12.62,0.05,0.005048,310,188,26.91966741,1996,2006,2016,10,10,L,NH.hemlock
p337,PIRU,red spruce,3.5,S,1,2015,Core,282500,4869000,825,12.62,0.05,0.005048,310,188,26.91966741,1996,2006,2016,10,10,L,NH.hemlock
p338,XXXX,NA,NA,NA,NO SWEEPS,2015,Core,282500,4869100,825,12.62,0.05,0.005048,330,114,7.51903777,1996,2006,2016,10,10,L,NH.hemlock
p339,FAGR,beech,5.4,S,1,2015,Core,282500,4869400,825,12.62,0.05,0.005048,330,180,2.618592157,1996,2006,2016,10,10,L,NH.hemlock
p339,FAGR,beech,4.5,S,2,2015,Core,282500,4869400,825,12.62,0.05,0.005048,330,180,2.618592157,1996,2006,2016,10,10,L,NH.hemlock
p339,FAGR,beech,2,S,1,2015,Core,282500,4869400,825,12.62,0.05,0.005048,330,180,2.618592157,1996,2006,2016,10,10,L,NH.hemlock
p340,ACPE,striped maple,3.5,S,1,2015,Core,282500,4869600,825,12.62,0.05,0.005048,390,84,34.30266285,1996,2006,2016,10,10,L,NH.hemlock
p340,FAGR,beech,3.1,S,1,2015,Core,282500,4869600,825,12.62,0.05,0.005048,390,84,34.30266285,1996,2006,2016,10,10,L,NH.hemlock
p340,FAGR,beech,6.6,S,1,2015,Core,282500,4869600,825,12.62,0.05,0.005048,390,84,34.30266285,1996,2006,2016,10,10,L,NH.hemlock
p340,FAGR,beech,9.5,S,1,2015,Core,282500,4869600,825,12.62,0.05,0.005048,390,84,34.30266285,1996,2006,2016,10,10,L,NH.hemlock
p340,FAGR,beech,2.9,S,2,2015,Core,282500,4869600,825,12.62,0.05,0.005048,390,84,34.30266285,1996,2006,2016,10,10,L,NH.hemlock
p341,FAGR,beech,2.1,S,1,2015,Core,282500,4869700,825,12.62,0.05,0.005048,400,92,17.66269284,1996,2006,2016,10,10,L,NH.wood
p341,FAGR,beech,2.5,S,1,2015,Core,282500,4869700,825,12.62,0.05,0.005048,400,92,17.66269284,1996,2006,2016,10,10,L,NH.wood
p341,FAGR,beech,3,S,1,2015,Core,282500,4869700,825,12.62,0.05,0.005048,400,92,17.66269284,1996,2006,2016,10,10,L,NH.wood
p342,FAGR,beech,2.1,S,1,2015,Core,282500,4869900,825,12.62,0.05,0.005048,435,75,26.01698878,1996,2006,2016,10,10,L,NH.wood
p342,FAGR,beech,7.6,S,1,2015,Core,282500,4869900,825,12.62,0.05,0.005048,435,75,26.01698878,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,2.8,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,3.5,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,8.6,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,4.7,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,ACSA,sugar maple,2.4,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,2.2,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,3.7,S,2,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p343,FAGR,beech,3.5,S,1,2015,Core,282500,4870000,825,12.62,0.05,0.005048,460,142,30.31878629,1996,2006,2016,10,10,L,NH.wood
p344,ACPE,striped maple,4.5,S,1,2015,Core,282500,4870200,825,12.62,0.05,0.005048,520,170,42.90597224,1996,2006,2016,10,10,L,NH.wood
p344,FAGR,beech,8.8,S,1,2015,Core,282500,4870200,825,12.62,0.05,0.005048,520,170,42.90597224,1996,2006,2016,10,10,L,NH.wood
p344,ACSA,sugar maple,2.4,S,1,2015,Core,282500,4870200,825,12.62,0.05,0.005048,520,170,42.90597224,1996,2006,2016,10,10,L,NH.wood
p344,ACSA,sugar maple,2.4,S,1,2015,Core,282500,4870200,825,12.62,0.05,0.005048,520,170,42.90597224,1996,2006,2016,10,10,L,NH.wood
p344,FAGR,beech,4.3,S,1,2015,Core,282500,4870200,825,12.62,0.05,0.005048,520,170,42.90597224,1996,2006,2016,10,10,L,NH.wood
p344,ACSA,sugar maple,2.8,S,1,2015,Core,282500,4870200,825,12.62,0.05,0.005048,520,170,42.90597224,1996,2006,2016,10,10,L,NH.wood
p345,ACPE,striped maple,3.4,NA,4,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,PIRU,red spruce,5.8,NA,4,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACPE,striped maple,3.9,NA,4,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACPE,striped maple,9.8,S,2,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACPE,striped maple,6.9,S,2,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACPE,striped maple,6,S,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACSP,mountain maple,2.5,S,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACSP,mountain maple,8.8,I,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACSP,mountain maple,8.7,I,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACPE,striped maple,5,S,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACSP,mountain maple,2,NA,4,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACSP,mountain maple,2.4,NA,4,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,BEAL,yellow birch,3.9,S,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,ACSP,mountain maple,7.8,S,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p345,BEAL,yellow birch,3.6,S,1,2015,Core,282500,4870300,825,12.62,0.05,0.005048,570,131,26.71179703,1996,2006,2016,10,10,L,NH.wood
p346,FAGR,beech,4.1,S,1,2015,Core,283000,4870200,830,12.62,0.05,0.005048,380,126,30.57306815,1996,2006,2016,10,10,L,NH.wood
p346,FAGR,beech,3.8,S,1,2015,Core,283000,4870200,830,12.62,0.05,0.005048,380,126,30.57306815,1996,2006,2016,10,10,L,NH.wood
p346,FAGR,beech,2.3,S,1,2015,Core,283000,4870200,830,12.62,0.05,0.005048,380,126,30.57306815,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,2.9,S,2,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,4.8,S,1,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,2.2,S,1,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,8.5,S,1,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,6.1,S,1,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,3.3,S,2,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,7.2,S,1,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p348,FAGR,beech,2.7,S,1,2015,Core,283000,4869900,830,12.62,0.05,0.005048,360,208,20.22408701,1996,2006,2016,10,10,L,NH.wood
p349,FAGR,beech,3.6,S,1,2015,Core,283000,4869700,830,12.62,0.05,0.005048,300,200,28.25526159,1996,2006,2016,10,10,L,NH.high
